Country or Area;Commodity - Transaction;Year;Unit;Quantity;Quantity Footnotes;Kmq;Continents
India;Electricity - total wind production;1998;Kilowatt-hours, million;1127;;3287263;Asia
India;Electricity - total wind production;1997;Kilowatt-hours, million;1037;;3287263;Asia
India;Electricity - total wind production;1996;Kilowatt-hours, million;926;;3287263;Asia
India;Electricity - total wind production;1995;Kilowatt-hours, million;498;;3287263;Asia
India;Electricity - total wind production;1994;Kilowatt-hours, million;182;;3287263;Asia
India;Electricity - total wind production;1993;Kilowatt-hours, million;57;;3287263;Asia
India;Electricity - total wind production;1992;Kilowatt-hours, million;52;;3287263;Asia
India;Electricity - total wind production;1991;Kilowatt-hours, million;39;;3287263;Asia
India;Electricity - total wind production;1990;Kilowatt-hours, million;32;;3287263;Asia
Indonesia;Electricity - total wind production;2017;Kilowatt-hours, million;6;1;1919440;Asia
Indonesia;Electricity - total wind production;2016;Kilowatt-hours, million;6;;1919440;Asia
Indonesia;Electricity - total wind production;2013;Kilowatt-hours, million;14;;1919440;Asia
Indonesia;Electricity - total wind production;2012;Kilowatt-hours, million;5;;1919440;Asia
Indonesia;Electricity - total wind production;2011;Kilowatt-hours, million;5;;1919440;Asia
Indonesia;Electricity - total wind production;2010;Kilowatt-hours, million;402;;1919440;Asia
Indonesia;Electricity - total wind production;2009;Kilowatt-hours, million;405;;1919440;Asia
Indonesia;Electricity - total wind production;2008;Kilowatt-hours, million;0;;1919440;Asia
Iran (Islamic Rep. of);Electricity - total wind production;2018;Kilowatt-hours, million;585;;1648000;Asia
Iran (Islamic Rep. of);Electricity - total wind production;2017;Kilowatt-hours, million;306;;1648000;Asia
Iran (Islamic Rep. of);Electricity - total wind production;2016;Kilowatt-hours, million;250;;1648000;Asia
Iran (Islamic Rep. of);Electricity - total wind production;2015;Kilowatt-hours, million;221;;1648000;Asia
Iran (Islamic Rep. of);Electricity - total wind production;2014;Kilowatt-hours, million;186;;1648000;Asia
Iran (Islamic Rep. of);Electricity - total wind production;2013;Kilowatt-hours, million;376;;1648000;Asia
Iran (Islamic Rep. of);Electricity - total wind production;2012;Kilowatt-hours, million;207;;1648000;Asia
Iran (Islamic Rep. of);Electricity - total wind production;2011;Kilowatt-hours, million;217;;1648000;Asia
Iran (Islamic Rep. of);Electricity - total wind production;2010;Kilowatt-hours, million;163;;1648000;Asia
Iran (Islamic Rep. of);Electricity - total wind production;2009;Kilowatt-hours, million;225;;1648000;Asia
Iran (Islamic Rep. of);Electricity - total wind production;2008;Kilowatt-hours, million;196;;1648000;Asia
Iran (Islamic Rep. of);Electricity - total wind production;2007;Kilowatt-hours, million;143;;1648000;Asia
Iran (Islamic Rep. of);Electricity - total wind production;2006;Kilowatt-hours, million;125;;1648000;Asia
Iran (Islamic Rep. of);Electricity - total wind production;2005;Kilowatt-hours, million;71;;1648000;Asia
Iran (Islamic Rep. of);Electricity - total wind production;2004;Kilowatt-hours, million;7;;1648000;Asia
Iran (Islamic Rep. of);Electricity - total wind production;2003;Kilowatt-hours, million;27;;1648000;Asia
Iran (Islamic Rep. of);Electricity - total wind production;2002;Kilowatt-hours, million;30;;1648000;Asia
Iran (Islamic Rep. of);Electricity - total wind production;2001;Kilowatt-hours, million;34;;1648000;Asia
Iran (Islamic Rep. of);Electricity - total wind production;2000;Kilowatt-hours, million;37;;1648000;Asia
Ireland;Electricity - total wind production;2018;Kilowatt-hours, million;8640;;70286;Europe
Ireland;Electricity - total wind production;2017;Kilowatt-hours, million;7481;;70286;Europe
Ireland;Electricity - total wind production;2016;Kilowatt-hours, million;6181;;70286;Europe
Ireland;Electricity - total wind production;2015;Kilowatt-hours, million;6609;;70286;Europe
Ireland;Electricity - total wind production;2014;Kilowatt-hours, million;5164;;70286;Europe
Ireland;Electricity - total wind production;2013;Kilowatt-hours, million;4554;;70286;Europe
Ireland;Electricity - total wind production;2012;Kilowatt-hours, million;4021;;70286;Europe
Ireland;Electricity - total wind production;2011;Kilowatt-hours, million;4380;;70286;Europe
Ireland;Electricity - total wind production;2010;Kilowatt-hours, million;2815;;70286;Europe
Ireland;Electricity - total wind production;2009;Kilowatt-hours, million;2955;;70286;Europe
Ireland;Electricity - total wind production;2008;Kilowatt-hours, million;2410;;70286;Europe
Ireland;Electricity - total wind production;2007;Kilowatt-hours, million;1958;;70286;Europe
Ireland;Electricity - total wind production;2006;Kilowatt-hours, million;1622;;70286;Europe
Ireland;Electricity - total wind production;2005;Kilowatt-hours, million;1112;;70286;Europe
Ireland;Electricity - total wind production;2004;Kilowatt-hours, million;655;;70286;Europe
Ireland;Electricity - total wind production;2003;Kilowatt-hours, million;454;;70286;Europe
Ireland;Electricity - total wind production;2002;Kilowatt-hours, million;388;;70286;Europe
Ireland;Electricity - total wind production;2001;Kilowatt-hours, million;334;;70286;Europe
Ireland;Electricity - total wind production;2000;Kilowatt-hours, million;244;;70286;Europe
Ireland;Electricity - total wind production;1999;Kilowatt-hours, million;187;;70286;Europe
Ireland;Electricity - total wind production;1998;Kilowatt-hours, million;169;;70286;Europe
Ireland;Electricity - total wind production;1997;Kilowatt-hours, million;50;;70286;Europe
Ireland;Electricity - total wind production;1996;Kilowatt-hours, million;14;;70286;Europe
Ireland;Electricity - total wind production;1995;Kilowatt-hours, million;16;;70286;Europe
Ireland;Electricity - total wind production;1994;Kilowatt-hours, million;19;;70286;Europe
Ireland;Electricity - total wind production;1993;Kilowatt-hours, million;15;;70286;Europe
Ireland;Electricity - total wind production;1992;Kilowatt-hours, million;5;;70286;Europe
Israel;Electricity - total wind production;2018;Kilowatt-hours, million;183;;20770;Asia
Israel;Electricity - total wind production;2017;Kilowatt-hours, million;180;;20770;Asia
Israel;Electricity - total wind production;2016;Kilowatt-hours, million;0;;20770;Asia
Israel;Electricity - total wind production;2015;Kilowatt-hours, million;7;;20770;Asia
Israel;Electricity - total wind production;2014;Kilowatt-hours, million;6;;20770;Asia
Israel;Electricity - total wind production;2013;Kilowatt-hours, million;6;;20770;Asia
Israel;Electricity - total wind production;2012;Kilowatt-hours, million;6;;20770;Asia
Israel;Electricity - total wind production;2011;Kilowatt-hours, million;7;;20770;Asia
Israel;Electricity - total wind production;2010;Kilowatt-hours, million;8;;20770;Asia
Israel;Electricity - total wind production;2009;Kilowatt-hours, million;9;;20770;Asia
Israel;Electricity - total wind production;2008;Kilowatt-hours, million;9;;20770;Asia
Israel;Electricity - total wind production;2007;Kilowatt-hours, million;10;;20770;Asia
Israel;Electricity - total wind production;2006;Kilowatt-hours, million;10;;20770;Asia
Israel;Electricity - total wind production;2005;Kilowatt-hours, million;11;;20770;Asia
Israel;Electricity - total wind production;2004;Kilowatt-hours, million;11;;20770;Asia
Israel;Electricity - total wind production;2003;Kilowatt-hours, million;12;;20770;Asia
Israel;Electricity - total wind production;2002;Kilowatt-hours, million;11;;20770;Asia
Israel;Electricity - total wind production;2001;Kilowatt-hours, million;10;;20770;Asia
Italy;Electricity - total wind production;2018;Kilowatt-hours, million;17716;;302073;Europe
Italy;Electricity - total wind production;2017;Kilowatt-hours, million;17742;;302073;Europe
Italy;Electricity - total wind production;2016;Kilowatt-hours, million;17689;;302073;Europe
Italy;Electricity - total wind production;2015;Kilowatt-hours, million;14844;;302073;Europe
Italy;Electricity - total wind production;2014;Kilowatt-hours, million;15178;;302073;Europe
Italy;Electricity - total wind production;2013;Kilowatt-hours, million;14897;;302073;Europe
Italy;Electricity - total wind production;2012;Kilowatt-hours, million;13407;;302073;Europe
Italy;Electricity - total wind production;2011;Kilowatt-hours, million;9856;;302073;Europe
Italy;Electricity - total wind production;2010;Kilowatt-hours, million;9126;;302073;Europe
Italy;Electricity - total wind production;2009;Kilowatt-hours, million;6543;;302073;Europe
Italy;Electricity - total wind production;2008;Kilowatt-hours, million;4861;;302073;Europe
Italy;Electricity - total wind production;2007;Kilowatt-hours, million;4034;;302073;Europe
Italy;Electricity - total wind production;2006;Kilowatt-hours, million;2971;;302073;Europe
Italy;Electricity - total wind production;2005;Kilowatt-hours, million;2344;;302073;Europe
Italy;Electricity - total wind production;2004;Kilowatt-hours, million;1847;;302073;Europe
Italy;Electricity - total wind production;2003;Kilowatt-hours, million;1458;;302073;Europe
Italy;Electricity - total wind production;2002;Kilowatt-hours, million;1404;;302073;Europe
Italy;Electricity - total wind production;2001;Kilowatt-hours, million;1179;;302073;Europe
Italy;Electricity - total wind production;2000;Kilowatt-hours, million;563;;302073;Europe
Italy;Electricity - total wind production;1999;Kilowatt-hours, million;403;;302073;Europe
Italy;Electricity - total wind production;1998;Kilowatt-hours, million;231;;302073;Europe
Italy;Electricity - total wind production;1997;Kilowatt-hours, million;118;;302073;Europe
Italy;Electricity - total wind production;1996;Kilowatt-hours, million;33;;302073;Europe
Italy;Electricity - total wind production;1995;Kilowatt-hours, million;9;;302073;Europe
Italy;Electricity - total wind production;1994;Kilowatt-hours, million;7;;302073;Europe
Italy;Electricity - total wind production;1993;Kilowatt-hours, million;4;;302073;Europe
Italy;Electricity - total wind production;1992;Kilowatt-hours, million;2;;302073;Europe
Italy;Electricity - total wind production;1991;Kilowatt-hours, million;3;;302073;Europe
Italy;Electricity - total wind production;1990;Kilowatt-hours, million;2;;302073;Europe
Jamaica;Electricity - total wind production;2018;Kilowatt-hours, million;302;;10991;South America
Jamaica;Electricity - total wind production;2017;Kilowatt-hours, million;289;;10991;South America
Jamaica;Electricity - total wind production;2016;Kilowatt-hours, million;207;;10991;South America
Jamaica;Electricity - total wind production;2015;Kilowatt-hours, million;125;;10991;South America
Jamaica;Electricity - total wind production;2014;Kilowatt-hours, million;119;;10991;South America
Jamaica;Electricity - total wind production;2013;Kilowatt-hours, million;115;;10991;South America
Jamaica;Electricity - total wind production;2012;Kilowatt-hours, million;107;;10991;South America
Jamaica;Electricity - total wind production;2011;Kilowatt-hours, million;91;;10991;South America
Jamaica;Electricity - total wind production;2010;Kilowatt-hours, million;53;;10991;South America
Jamaica;Electricity - total wind production;2009;Kilowatt-hours, million;51;;10991;South America
Jamaica;Electricity - total wind production;2008;Kilowatt-hours, million;49;;10991;South America
Jamaica;Electricity - total wind production;2007;Kilowatt-hours, million;52;;10991;South America
Jamaica;Electricity - total wind production;2006;Kilowatt-hours, million;55;;10991;South America
Jamaica;Electricity - total wind production;2005;Kilowatt-hours, million;50;;10991;South America
Jamaica;Electricity - total wind production;2004;Kilowatt-hours, million;32;;10991;South America
Japan;Electricity - total wind production;2018;Kilowatt-hours, million;7481;;377975;Asia
Japan;Electricity - total wind production;2017;Kilowatt-hours, million;6490;;377975;Asia
Japan;Electricity - total wind production;2016;Kilowatt-hours, million;6166;;377975;Asia
Japan;Electricity - total wind production;2015;Kilowatt-hours, million;5580;;377975;Asia
Japan;Electricity - total wind production;2014;Kilowatt-hours, million;5217;;377975;Asia
Japan;Electricity - total wind production;2013;Kilowatt-hours, million;5187;;377975;Asia
Japan;Electricity - total wind production;2012;Kilowatt-hours, million;4838;;377975;Asia
Japan;Electricity - total wind production;2011;Kilowatt-hours, million;4677;;377975;Asia
Japan;Electricity - total wind production;2010;Kilowatt-hours, million;4017;;377975;Asia
Japan;Electricity - total wind production;2009;Kilowatt-hours, million;3613;;377975;Asia
Japan;Electricity - total wind production;2008;Kilowatt-hours, million;2942;;377975;Asia
Japan;Electricity - total wind production;2007;Kilowatt-hours, million;2614;;377975;Asia
Japan;Electricity - total wind production;2006;Kilowatt-hours, million;2167;;377975;Asia
